FID,year,jday,gmt,icount,lat,lon,code,frp,zen,5kmIGBP,500mIGBP,30mFCCS,30mCDL,1kmGLCC,BinTime
16717,2019,228,12.87,18720,31.42,-93.22,13,85.9,18.16,5,5,633,143,27,13
16718,2019,228,12.87,18721,31.39,-93.24,10,121.6,18.14,8,5,185,152,27,13
16719,2019,228,12.87,18722,31.39,-93.21,13,82.3,18.14,8,8,633,142,27,13
16720,2019,228,12.95,18769,31.42,-93.24,12,166.5,17.83,5,1,633,142,27,13
16721,2019,228,12.95,18770,31.42,-93.22,12,117.2,17.83,5,5,633,143,27,13
16722,2019,228,12.95,18771,31.39,-93.24,13,110.3,17.81,8,5,185,152,27,13
16723,2019,228,12.95,18772,31.39,-93.21,13,78.1,17.8,8,8,633,142,27,13
16724,2019,228,13.2,18861,31.42,-93.24,13,175,17.25,5,1,633,142,27,13.5
16725,2019,228,13.2,18862,31.42,-93.22,10,106.4,17.25,5,5,633,143,27,13.5
16726,2019,228,13.2,18863,31.39,-93.24,10,115.3,17.23,8,5,185,152,27,13.5
16727,2019,228,13.2,18864,31.39,-93.21,10,76.4,17.23,8,8,633,142,27,13.5
16728,2019,228,13.28,18908,31.42,-93.24,13,110.2,17.21,5,1,633,142,27,13.5
16729,2019,228,13.28,18909,31.42,-93.22,10,81.8,17.2,5,5,633,143,27,13.5
16730,2019,228,13.28,18910,31.39,-93.24,10,149.3,17.18,8,5,185,152,27,13.5
16731,2019,228,13.28,18911,31.39,-93.21,10,105.2,17.18,8,8,633,142,27,13.5
16732,2019,228,13.37,18952,31.42,-93.24,13,77.2,17.24,5,1,633,142,27,13.5
16733,2019,228,13.37,18953,31.39,-93.24,13,111.9,17.21,8,5,185,152,27,13.5
16734,2019,228,13.7,19095,31.39,-93.24,12,66.6,18.08,8,5,185,152,27,14
16735,2019,228,13.78,19129,31.42,-93.24,15,41.3,18.49,5,1,633,142,27,14
16736,2019,228,14.2,19308,31.42,-93.24,10,89.9,21.26,5,1,633,142,27,14.5
16737,2019,228,14.2,19309,31.42,-93.22,13,105.8,21.27,5,5,633,143,27,14.5
16738,2019,228,14.2,19310,31.39,-93.24,10,84.2,21.25,8,5,185,152,27,14.5
16739,2019,228,14.2,19311,31.39,-93.21,13,94.6,21.26,8,8,633,142,27,14.5
16740,2019,228,14.28,19352,31.42,-93.24,12,124.9,21.95,5,1,633,142,27,14.5
16741,2019,228,14.28,19353,31.42,-93.22,13,139.2,21.97,5,5,633,143,27,14.5
16742,2019,228,14.28,19354,31.39,-93.21,13,88.5,21.95,8,8,633,142,27,14.5
16743,2019,228,14.45,19432,31.42,-93.24,13,136.2,23.44,5,1,633,142,27,14.5
16744,2019,228,14.45,19433,31.42,-93.22,10,130.5,23.46,5,5,633,143,27,14.5
16745,2019,228,14.45,19434,31.39,-93.24,12,116.1,23.43,8,5,185,152,27,14.5
16746,2019,228,14.45,19435,31.39,-93.21,10,106.9,23.44,8,8,633,142,27,14.5
16747,2019,228,14.62,19522,31.42,-93.24,10,127.3,25.05,5,1,633,142,27,15
16748,2019,228,14.62,19523,31.42,-93.22,12,110.6,25.07,5,5,633,143,27,15
16749,2019,228,14.62,19524,31.39,-93.24,12,137,25.04,8,5,185,152,27,15
16750,2019,228,14.62,19525,31.39,-93.21,13,110.5,25.06,8,8,633,142,27,15
16751,2019,228,14.78,19597,31.42,-93.24,10,119,26.76,5,1,633,142,27,15
16752,2019,228,14.78,19598,31.42,-93.22,10,90.2,26.77,5,5,633,143,27,15
16753,2019,228,14.78,19599,31.39,-93.24,13,113,26.75,8,5,185,152,27,15
16754,2019,228,14.78,19600,31.39,-93.21,13,83.6,26.76,8,8,633,142,27,15
16755,2019,228,14.87,19632,31.42,-93.24,12,111,27.64,5,1,633,142,27,15
16756,2019,228,14.87,19633,31.42,-93.22,10,125.3,27.66,5,5,633,143,27,15
16757,2019,228,14.87,19634,31.39,-93.24,13,98.4,27.63,8,5,185,152,27,15
16758,2019,228,14.87,19635,31.39,-93.21,10,117.2,27.65,8,8,633,142,27,15
16759,2019,228,14.95,19662,31.42,-93.24,13,117.6,28.55,5,1,633,142,27,15
16760,2019,228,14.95,19663,31.42,-93.22,10,106.9,28.56,5,5,633,143,27,15
16761,2019,228,14.95,19664,31.39,-93.24,13,124.7,28.54,8,5,185,152,27,15
16762,2019,228,14.95,19665,31.39,-93.21,13,111.3,28.55,8,8,633,142,27,15
16763,2019,228,15.12,19735,31.42,-93.24,10,128.1,30.4,5,1,633,142,27,15.5
16764,2019,228,15.12,19736,31.42,-93.22,10,137.5,30.41,5,5,633,143,27,15.5
16765,2019,228,15.12,19737,31.39,-93.24,13,118.2,30.39,8,5,185,152,27,15.5
16766,2019,228,15.12,19738,31.39,-93.21,13,128.2,30.41,8,8,633,142,27,15.5
16767,2019,228,15.2,19766,31.42,-93.24,10,146,31.34,5,1,633,142,27,15.5
16768,2019,228,15.2,19767,31.42,-93.22,10,131.9,31.36,5,5,633,143,27,15.5
16769,2019,228,15.2,19768,31.39,-93.24,13,147.6,31.34,8,5,185,152,27,15.5
16770,2019,228,15.2,19769,31.39,-93.21,10,132.3,31.35,8,8,633,142,27,15.5
16771,2019,228,15.28,19801,31.42,-93.24,10,162.3,32.3,5,1,633,142,27,15.5
16772,2019,228,15.28,19802,31.42,-93.22,10,151.4,32.32,5,5,633,143,27,15.5
16773,2019,228,15.28,19803,31.39,-93.24,10,177.6,32.3,8,5,185,152,27,15.5
16774,2019,228,15.28,19804,31.39,-93.21,10,168.5,32.31,8,8,633,142,27,15.5
16775,2019,228,15.53,19880,31.42,-93.24,10,98.3,35.24,5,1,633,142,27,16
16776,2019,228,15.53,19881,31.42,-93.22,10,106.3,35.26,5,5,633,143,27,16
16777,2019,228,15.53,19882,31.39,-93.24,10,103.6,35.24,8,5,185,152,27,16
16778,2019,228,15.53,19883,31.39,-93.21,10,111.1,35.25,8,8,633,142,27,16
16779,2019,228,15.87,19990,31.42,-93.24,15,58.2,39.27,5,1,633,142,27,16
16780,2019,229,8.12,21780,31.28,-90.05,10,21.7,69.62,8,8,161,142,27,8.5
16781,2019,229,8.28,21785,31.28,-90.05,10,23.9,67.49,8,8,161,142,27,8.5
16782,2019,229,8.37,21788,31.28,-90.05,10,22.5,66.42,8,8,161,142,27,8.5
16783,2019,229,8.45,21791,31.28,-90.05,10,22.4,65.36,8,8,161,142,27,8.5
16784,2019,229,8.53,21792,31.28,-90.05,10,26,64.29,8,8,161,142,27,9
16785,2019,229,8.62,21794,31.28,-90.05,10,25.4,63.22,8,8,161,142,27,9
16786,2019,229,8.7,21795,31.28,-90.05,10,26,62.15,8,8,161,142,27,9
16787,2019,229,8.78,21796,31.28,-90.05,10,28.4,61.08,8,8,161,142,27,9
16788,2019,229,8.87,21797,31.28,-90.05,10,26.5,60.02,8,8,161,142,27,9
16789,2019,229,8.95,21799,31.28,-90.05,10,30.7,58.95,8,8,161,142,27,9
16790,2019,229,9.03,21800,31.28,-90.05,10,31.1,57.88,8,8,161,142,27,9.5
16791,2019,229,9.12,21801,31.28,-90.05,10,30.7,56.81,8,8,161,142,27,9.5
16792,2019,229,9.2,21803,31.28,-90.05,13,37.6,55.75,8,8,161,142,27,9.5
16793,2019,229,9.28,21804,31.28,-90.05,13,32.5,54.68,8,8,161,142,27,9.5
16794,2019,229,9.37,21806,31.28,-90.05,13,33.3,53.62,8,8,161,142,27,9.5
16795,2019,229,9.45,21809,31.28,-90.05,10,34.7,52.56,8,8,161,142,27,9.5
16796,2019,229,9.53,21816,31.28,-90.05,10,34,51.5,8,8,161,142,27,10
16797,2019,229,9.62,21825,31.28,-90.05,10,32.2,50.44,8,8,161,142,27,10
16798,2019,229,9.7,21829,31.28,-90.05,10,30.3,49.38,8,8,161,142,27,10
16799,2019,229,9.78,21835,31.28,-90.05,10,28.1,48.33,8,8,161,142,27,10
16800,2019,229,9.87,21840,31.28,-90.05,10,28.7,47.27,8,8,161,142,27,10
16801,2019,229,9.95,21844,31.28,-90.05,10,25.2,46.22,8,8,161,142,27,10
16802,2019,229,10.03,21854,31.28,-90.05,10,26.3,45.18,8,8,161,142,27,10.5
16803,2019,229,10.12,21860,31.28,-90.05,10,23.1,44.13,8,8,161,142,27,10.5
16804,2019,229,10.37,21886,31.28,-90.05,10,24.3,41.03,8,8,161,142,27,10.5
16805,2019,229,10.78,21956,31.28,-90.05,10,22.9,35.96,8,8,161,142,27,11
16806,2019,229,11.03,22013,31.28,-90.05,10,27.6,33.01,8,8,161,142,27,11.5
16807,2019,229,11.2,22118,31.28,-90.05,10,27.6,31.09,8,8,161,142,27,11.5
16808,2019,229,11.28,22148,31.28,-90.05,10,24.2,30.15,8,8,161,142,27,11.5
16809,2019,232,11.84,32060,31.34,-100.85,10,49.4,32.5,10,10,610,152,41,12
16810,2019,232,12.01,32092,31.34,-100.85,10,43.3,30.64,10,10,610,152,41,12.5
16811,2019,232,12.17,32122,31.34,-100.85,10,54,28.84,10,10,610,152,41,12.5
16812,2019,232,12.34,32150,31.34,-100.85,12,61.8,27.11,10,10,610,152,41,12.5
16813,2019,232,12.51,32184,31.34,-100.87,14,61.4,25.49,10,10,411,152,41,13
16814,2019,232,12.51,32185,31.34,-100.85,12,220.5,25.48,10,10,610,152,41,13
16815,2019,232,12.51,32186,31.33,-100.82,12,44.6,25.46,10,10,236,152,41,13
16816,2019,232,12.67,32212,31.34,-100.87,10,72.7,23.96,10,10,411,152,41,13
16817,2019,232,12.67,32213,31.34,-100.85,10,187.1,23.95,10,10,610,152,41,13
16818,2019,232,12.84,32236,31.34,-100.87,10,120.3,22.56,10,10,411,152,41,13
16819,2019,232,12.84,32237,31.34,-100.85,10,327.1,22.55,10,10,610,152,41,13
16820,2019,232,12.84,32238,31.33,-100.82,10,81.5,22.53,10,10,236,152,41,13
16821,2019,232,13.01,32274,31.34,-100.87,12,64.6,21.32,10,10,411,152,41,13.5
16822,2019,232,13.01,32275,31.34,-100.85,10,271.9,21.31,10,10,610,152,41,13.5
16823,2019,232,13.01,32276,31.33,-100.82,10,67.7,21.29,10,10,236,152,41,13.5
16824,2019,232,13.17,32304,31.34,-100.87,12,104.4,20.26,10,10,411,152,41,13.5
16825,2019,232,13.17,32305,31.34,-100.85,10,276.9,20.25,10,10,610,152,41,13.5
16826,2019,232,13.34,32339,31.34,-100.87,10,99,19.42,10,10,411,152,41,13.5
16827,2019,232,13.34,32340,31.34,-100.85,12,219.4,19.41,10,10,610,152,41,13.5
16828,2019,232,13.51,32370,31.34,-100.87,12,142,18.82,10,10,411,152,41,14
16829,2019,232,13.51,32371,31.34,-100.85,13,271.4,18.81,10,10,610,152,41,14
16830,2019,232,13.67,32404,31.34,-100.87,12,127.7,18.49,10,10,411,152,41,14
16831,2019,232,13.67,32405,31.34,-100.85,12,175,18.48,10,10,610,152,41,14
16832,2019,232,13.84,32445,31.34,-100.87,10,212.8,18.44,10,10,411,152,41,14
16833,2019,232,13.84,32446,31.34,-100.85,10,259.2,18.44,10,10,610,152,41,14
16834,2019,232,14.01,32492,31.34,-100.87,10,128.1,18.68,10,10,411,152,41,14.5
16835,2019,232,14.01,32493,31.34,-100.85,10,208.1,18.68,10,10,610,152,41,14.5
16836,2019,232,14.17,32528,31.34,-100.87,10,122.1,19.19,10,10,411,152,41,14.5
16837,2019,232,14.17,32529,31.34,-100.85,10,179.2,19.19,10,10,610,152,41,14.5
16838,2019,232,14.34,32564,31.34,-100.87,14,75.1,19.95,10,10,411,152,41,14.5
16839,2019,232,14.34,32565,31.34,-100.85,10,118.7,19.96,10,10,610,152,41,14.5
16840,2019,232,14.51,32600,31.34,-100.87,10,86.8,20.95,10,10,411,152,41,15
16841,2019,232,14.51,32601,31.34,-100.85,10,95,20.96,10,10,610,152,41,15
16842,2019,232,14.67,32629,31.34,-100.87,10,99.3,22.13,10,10,411,152,41,15
16843,2019,232,14.67,32630,31.34,-100.85,13,99,22.15,10,10,610,152,41,15
16844,2019,232,14.84,32662,31.34,-100.85,15,67.4,23.5,10,10,610,152,41,15
16845,2019,232,15.01,32699,31.34,-100.87,13,230.3,24.98,10,10,411,152,41,15.5
16846,2019,232,15.01,32700,31.34,-100.85,12,243,24.99,10,10,610,152,41,15.5
16847,2019,232,15.17,32739,31.34,-100.87,10,109.8,26.58,10,10,411,152,41,15.5
16848,2019,232,15.17,32740,31.34,-100.85,12,104.4,26.6,10,10,610,152,41,15.5
16849,2019,232,15.34,32769,31.34,-100.85,10,77.6,28.3,10,10,610,152,41,15.5
16850,2019,232,15.51,32796,31.34,-100.87,10,80.3,30.06,10,10,411,152,41,16
16851,2019,232,15.67,32822,31.34,-100.87,10,154.1,31.9,10,10,411,152,41,16
16852,2019,232,15.67,32823,31.34,-100.85,12,106.5,31.92,10,10,610,152,41,16
16853,2019,232,15.84,32853,31.34,-100.87,13,218.2,33.79,10,10,411,152,41,16
16854,2019,232,15.84,32854,31.34,-100.85,14,77.2,33.81,10,10,610,152,41,16
16855,2019,232,16.01,32889,31.34,-100.87,10,210.7,35.73,10,10,411,152,41,16.5
16856,2019,232,16.01,32890,31.34,-100.85,10,113.5,35.75,10,10,610,152,41,16.5
16857,2019,232,16.17,32931,31.34,-100.9,12,70.4,37.69,10,10,232,152,41,16.5
16858,2019,232,16.17,32932,31.34,-100.87,13,216.8,37.71,10,10,411,152,41,16.5
16859,2019,232,16.17,32933,31.34,-100.85,12,104,37.73,10,10,610,152,41,16.5
16860,2019,232,16.34,32978,31.34,-100.87,10,146,39.71,10,10,411,152,41,16.5
16861,2019,232,16.51,33006,31.34,-100.87,12,258.8,41.75,10,10,411,152,41,17
16862,2019,232,16.51,33007,31.34,-100.85,10,160.1,41.77,10,10,610,152,41,17
16863,2019,232,16.67,33040,31.34,-100.87,12,157.9,43.8,10,10,411,152,41,17
16864,2019,232,16.84,33085,31.34,-100.87,10,143.4,45.87,10,10,411,152,41,17
16865,2019,232,17.01,33124,31.34,-100.9,10,80.5,47.94,10,10,232,152,41,17.5
16866,2019,232,17.01,33125,31.34,-100.87,12,171.9,47.96,10,10,411,152,41,17.5
16867,2019,232,17.34,33180,31.34,-100.87,10,85.3,52.17,10,10,411,152,41,17.5
16868,2019,232,17.51,33213,31.34,-100.9,12,82.4,54.26,10,10,232,152,41,18
16869,2019,232,17.51,33214,31.34,-100.87,10,128.3,54.29,10,10,411,152,41,18
16870,2019,232,17.67,33252,31.34,-100.9,14,83.9,56.39,10,10,232,152,41,18
16871,2019,232,17.67,33253,31.34,-100.87,10,126.3,56.41,10,10,411,152,41,18
16872,2019,232,17.84,33295,31.34,-100.9,12,103.2,58.52,10,10,232,152,41,18
16873,2019,232,17.84,33296,31.34,-100.87,12,109.4,58.54,10,10,411,152,41,18
16874,2019,232,18.01,33342,31.34,-100.87,10,104.7,60.67,10,10,411,152,41,18.5
16875,2019,232,18.67,33454,31.34,-100.9,13,96.7,69.19,10,10,232,152,41,19
16876,2019,236,9.84,60198,31.28,-90.05,10,26.8,48.45,8,8,161,142,27,10
16877,2019,236,10.01,60204,31.28,-90.05,10,29.2,46.37,8,8,161,142,27,10.5
16878,2019,236,10.18,60207,31.28,-90.05,10,33.3,44.32,8,8,161,142,27,10.5
16879,2019,236,10.34,60212,31.28,-90.05,10,30.9,42.28,8,8,161,142,27,10.5
16880,2019,237,15.01,84629,31.12,-104.42,15,6.4,24.32,7,7,236,152,51,15.5
16881,2019,237,16.84,84860,31.09,-104.8,15,5.3,43.74,7,7,1261,152,40,17
16882,2019,238,16.01,86464,31.24,-102.42,15,7.1,36.04,7,7,232,152,51,16.5
16883,2019,239,12.84,93889,31.36,-91.39,15,18.9,21.22,4,8,161,152,31,13
16884,2019,239,13.67,93970,31.41,-92.89,15,7.9,21.82,8,8,161,142,27,14
16885,2019,241,7.84,95586,31.11,-87.22,13,35.3,72.09,8,4,0,190,27,8
16886,2019,241,8.01,95590,31.11,-87.22,13,51.1,69.95,8,4,0,190,27,8.5
16887,2019,241,8.18,95594,31.11,-87.22,13,61.7,67.81,8,4,0,190,27,8.5
16888,2019,241,8.34,95598,31.11,-87.22,13,81.2,65.67,8,4,0,190,27,8.5
16889,2019,241,8.51,95603,31.11,-87.22,10,66,63.53,8,4,0,190,27,9
16890,2019,241,8.68,95610,31.11,-87.22,10,69.9,61.4,8,4,0,190,27,9
16891,2019,241,8.84,95616,31.11,-87.22,10,65.2,59.28,8,4,0,190,27,9
16892,2019,241,9.01,95627,31.11,-87.22,10,70.4,57.16,8,4,0,190,27,9.5
16893,2019,241,9.18,95637,31.11,-87.22,10,81.8,55.04,8,4,0,190,27,9.5
16894,2019,241,9.34,95646,31.11,-87.22,10,81.5,52.94,8,4,0,190,27,9.5
16895,2019,241,9.51,95660,31.11,-87.22,10,93.3,50.86,8,4,0,190,27,10
16896,2019,241,9.68,95672,31.11,-87.22,10,81.6,48.78,8,4,0,190,27,10
16897,2019,241,9.84,95687,31.11,-87.22,10,76.2,46.73,8,4,0,190,27,10
16898,2019,241,10.01,95700,31.11,-87.22,10,110.6,44.69,8,4,0,190,27,10.5
16899,2019,241,10.18,95716,31.11,-87.22,10,95.1,42.69,8,4,0,190,27,10.5
16900,2019,241,10.34,95734,31.11,-87.22,10,102.1,40.71,8,4,0,190,27,10.5
16901,2019,241,10.51,95750,31.11,-87.22,10,94.2,38.76,8,4,0,190,27,11
16902,2019,241,10.68,95768,31.11,-87.22,10,98.1,36.85,8,4,0,190,27,11
16903,2019,241,10.84,95787,31.11,-87.22,10,75.4,34.99,8,4,0,190,27,11
16904,2019,241,11.01,95815,31.11,-87.22,10,66.1,33.19,8,4,0,190,27,11.5
16905,2019,241,11.17,95837,31.11,-87.22,10,47.4,31.45,8,4,0,190,27,11.5
16906,2019,241,11.34,95859,31.11,-87.22,10,42.6,29.78,8,4,0,190,27,11.5
16907,2019,241,11.51,95879,31.11,-87.22,10,35,28.21,8,4,0,190,27,12
16908,2019,241,11.67,95901,31.11,-87.22,10,35.2,26.75,8,4,0,190,27,12
16909,2019,241,11.84,95922,31.11,-87.22,10,27.4,25.42,8,4,0,190,27,12
16910,2019,241,12.01,95945,31.11,-87.22,10,40.2,24.23,8,4,0,190,27,12.5
16911,2019,241,12.17,95963,31.11,-87.22,10,30.8,23.21,8,4,0,190,27,12.5
16912,2019,241,12.34,95988,31.11,-87.22,10,22.3,22.4,8,4,0,190,27,12.5
16913,2019,241,12.67,96034,31.11,-87.22,15,22.1,21.43,8,4,0,190,27,13
16914,2019,224,15.45,3623,31.39,-98.67,10,40.8,29.17,10,10,213,37,41,15.5
16915,2019,224,15.62,3672,31.39,-98.67,10,69.3,31.1,10,10,213,37,41,16
16916,2019,224,15.7,3699,31.39,-98.67,10,61.3,32.08,10,10,213,37,41,16
16917,2019,224,18.87,4471,31.34,-99.77,10,102.1,71.06,10,10,232,152,94,19
16918,2019,224,19.03,4519,31.34,-99.77,10,59.9,73.36,10,10,232,152,94,19.5
16919,2019,224,19.12,4585,31.34,-99.77,10,29.4,74.42,10,10,232,152,94,19.5
16920,2019,229,12.53,22574,31.29,-91.01,15,20.1,19.29,5,5,629,142,27,13
16921,2019,229,12.7,22637,31.29,-91.01,15,19.2,18.41,5,5,629,142,27,13
16922,2019,229,12.95,22728,31.29,-91.01,15,22.3,17.58,5,5,629,142,27,13
16923,2019,229,13.28,22854,31.29,-91.01,10,26.6,17.5,5,5,629,142,27,13.5
16924,2019,229,17.12,24691,31.2,-89.33,15,5.6,58.5,8,8,1283,176,27,17.5
16925,2019,230,13.77,27740,31.39,-94.56,15,8,18.66,8,8,624,152,27,14
16926,2019,236,14.67,60447,31.32,-91.57,15,48.2,28.93,12,4,283,190,26,15
16927,2019,238,15.84,86435,31.04,-104.81,15,12.9,32.32,7,7,49,152,51,16
16928,2019,239,11.34,93804,31.4,-94.25,15,19.6,34.43,8,8,406,142,27,11.5
16929,2019,242,16.67,98120,31.39,-98.54,15,7,48.18,10,10,411,152,94,17
16930,2019,243,9.34,98684,31.36,-92.95,10,55.9,58.06,8,8,417,142,27,9.5
16931,2019,243,9.51,98693,31.36,-92.95,13,75.5,55.96,8,8,417,142,27,10
16932,2019,243,9.68,98701,31.36,-92.95,13,124.2,53.87,8,8,417,142,27,10
16933,2019,243,9.84,98706,31.36,-92.95,13,37.7,51.79,8,8,417,142,27,10
16934,2019,243,10.01,98712,31.36,-92.95,13,98,49.73,8,8,417,142,27,10.5
16935,2019,243,10.18,98717,31.36,-92.95,13,42.3,47.69,8,8,417,142,27,10.5
16936,2019,243,10.51,98726,31.36,-92.95,13,50.6,43.67,8,8,417,142,27,11
16937,2019,243,10.68,98733,31.36,-92.95,12,66.2,41.71,8,8,417,142,27,11
16938,2019,243,10.84,98742,31.36,-92.95,12,62.3,39.77,8,8,417,142,27,11
16939,2019,243,11.01,98747,31.36,-92.95,10,122.4,37.88,8,8,417,142,27,11.5
16940,2019,243,11.17,98752,31.36,-92.95,12,120.2,36.04,8,8,417,142,27,11.5
16941,2019,243,11.34,98761,31.36,-92.95,12,102.8,34.25,8,8,417,142,27,11.5
16942,2019,243,11.67,98787,31.36,-92.95,10,151.6,30.88,8,8,417,142,27,12
16943,2019,243,11.84,98803,31.36,-92.95,10,146.8,29.32,8,8,417,142,27,12
16944,2019,243,12.01,98825,31.36,-92.95,15,208.1,27.87,8,8,417,142,27,12.5
16945,2019,243,12.17,98851,31.36,-92.95,10,84.3,26.54,8,8,417,142,27,12.5
16946,2019,243,12.34,98874,31.36,-92.95,12,61.1,25.36,8,8,417,142,27,12.5
16947,2019,243,12.51,98883,31.36,-92.95,12,78.9,24.33,8,8,417,142,27,13
16948,2019,243,12.84,98898,31.36,-92.95,12,71.6,22.87,8,8,417,142,27,13
16949,2019,243,13.01,98902,31.36,-92.95,15,71.9,22.47,8,8,417,142,27,13.5
16950,2019,243,13.17,98912,31.36,-92.95,13,56.6,22.3,8,8,417,142,27,13.5
16951,2019,243,13.51,98950,31.36,-92.95,10,87.2,22.68,8,8,417,142,27,14
16952,2019,243,19.01,98958,31.36,-92.95,13,39.3,83.01,8,8,417,142,27,19.5
16953,2019,243,19.17,98971,31.36,-92.95,13,36.6,85.14,8,8,417,142,27,19.5
16954,2019,243,19.34,98980,31.36,-92.95,10,36.2,87.25,8,8,417,142,27,19.5
16955,2019,243,19.51,98988,31.36,-92.95,10,38.2,89.36,8,8,417,142,27,20
16956,2019,243,19.67,98996,31.36,-92.95,10,38,91.46,8,8,417,142,27,20
16957,2019,243,19.84,98998,31.36,-92.95,10,47.6,93.55,8,8,417,142,27,20
16958,2019,243,20.01,99002,31.36,-92.95,10,31.6,95.63,8,8,417,142,27,20.5
16959,2019,243,20.17,99015,31.36,-92.95,10,30.8,0,8,8,417,142,27,20.5
16960,2019,224,8.7,1917,31.32,-93.06,12,41.9,64.18,5,5,406,152,27,9
16961,2019,224,8.78,1922,31.32,-93.06,12,60.6,63.12,5,5,406,152,27,9
16962,2019,224,8.87,1926,31.32,-93.06,12,52.7,62.05,5,5,406,152,27,9
16963,2019,224,8.95,1932,31.32,-93.06,10,97.1,60.98,5,5,406,152,27,9
16964,2019,224,9.03,1937,31.32,-93.06,10,72,59.91,5,5,406,152,27,9.5
16965,2019,224,9.28,1950,31.32,-93.06,12,70.3,56.71,5,5,406,152,27,9.5
16966,2019,224,9.37,1954,31.32,-93.06,10,54,55.64,5,5,406,152,27,9.5
16967,2019,224,9.45,1958,31.32,-93.06,10,61,54.58,5,5,406,152,27,9.5
